,POPESTIMATE2019,FIPS,beta,f,cost
428,292256,13063.0,1.1148595902325439e-06,0.02614567395361121,23.75572145881059
429,6618,13065.0,1.531725702862065e-05,1.7328914366565584e-05,8.590271541223548e-10
430,760141,13067.0,1.0909652344466253e-06,9.388791993579504e-05,17.993048745980623
431,43273,13069.0,6.979587804096916e-06,0.043697753639121276,0.7885842902887629
432,45600,13071.0,7.861084170016634e-06,0.035994489247042454,7.704022188583617
433,156714,13073.0,2.257525937667812e-06,0.0019781708242788063,0.041254827702097374
434,17270,13075.0,1.9854572997066773e-05,0.03134739067191762,0.04081181078319423
435,148509,13077.0,1.6053652251060471e-06,0.03751941450730123,1.4210400038716013
437,22372,13081.0,1.4129675446376005e-05,0.02356041927793739,0.06247142185382596
438,16116,13083.0,1.9599022342440936e-05,0.04874848966745651,0.4480286713577501
439,26108,13085.0,8.66372677350821e-06,0.049923066607670985,0.4781178184098485
440,26404,13087.0,1.0477438079741577e-05,0.012968933750906977,0.03505956691896467
441,759297,13089.0,3.7171541069282125e-07,0.026210403177727378,25.996280189011053
442,20605,13091.0,5.657137596624741e-06,2.960261992758506e-05,2.6045268685757693e-09
443,13390,13093.0,1.996437935862228e-05,0.04244213281326534,4.9707704082131166
444,87956,13095.0,1.519584254671259e-05,0.0013772234132400224,51.71023133096228
445,146343,13097.0,2.3259366918719605e-06,0.024844676917966407,7.7538989730847065
446,10190,13099.0,1.979410024968339e-05,0.03768501978238929,17.88263350479634
448,64296,13103.0,3.2327695381364257e-06,0.045269169395223845,0.13813420276499938
450,22646,13107.0,6.672406480505799e-06,4.025538317964372e-06,4.0617296016709566e-11
452,26188,13111.0,8.515335448151562e-06,0.014064123426343734,0.02680835229724693
453,114421,13113.0,2.10652819347226e-06,0.028755489247655117,4.128528841188695
454,98498,13115.0,2.622967502674567e-06,0.023905140725492734,2.2233818590138714
455,244252,13117.0,1.2439972638305889e-06,0.022859077789525388,1.8602466073581334
456,23349,13119.0,1.3909350968499985e-05,7.3984655786923925e-06,3.6039430644775264e-08
457,1063937,13121.0,2.702670207684613e-07,0.023415282065898428,255.14739283030656
458,31369,13123.0,1.0568707783316349e-05,0.00021840465885783478,7.0573733256931754e-06
460,85292,13127.0,2.3244866519719893e-08,0.0006684485815217078,2.0445333652767438e-07
461,57963,13129.0,4.3764892803801344e-06,0.03346877934760976,1.1598972874329727
462,24633,13131.0,1.4448278705378808e-05,0.03803800982574385,0.07276302934012344
463,18324,13133.0,1.3542653679614693e-05,0.04962798208554124,0.1506762240668265
464,936250,13135.0,4.7434335647120104e-07,0.0004322256608847233,60.23334536759481
465,45328,13137.0,8.055168332610565e-06,0.0384324160695038,0.1746116204202258
466,204441,13139.0,1.3391604895833253e-06,0.036931804049757135,0.8587535761455695
468,29792,13143.0,9.054732829054745e-06,0.043187151306830485,0.05789477735368374
469,35236,13145.0,8.607943248386617e-06,0.024989765441696194,0.09768433299401391
470,26205,13147.0,4.931876119706244e-06,0.000174631568025857,9.275797231966819e-08
471,11923,13149.0,1.8681335307799148e-05,0.04371721006293207,0.4596052901302371
472,234561,13151.0,1.2226336926292944e-06,0.020664351000214826,1.7759304768419792
473,157863,13153.0,1.4641907506407564e-05,9.219570878192529e-05,1.4267751803162634
474,9416,13155.0,6.305826727448217e-06,8.434332216558649e-05,7.13337168801374e-09
475,72977,13157.0,3.4178373862571588e-06,0.04902786194529922,0.14312074578462775
476,14219,13159.0,4.240568106313424e-06,4.071994963814052e-06,1.6915731824881234e-11
478,15362,13163.0,1.9872264292421992e-05,0.047366370275374714,0.21551824370413683
479,8676,13165.0,1.9999328348761733e-05,0.045629813616666695,0.3977175610911931
480,9643,13167.0,1.9983684974936755e-05,0.04813553546205104,0.39519681695585435
481,28735,13169.0,1.1004543985537705e-06,0.00022242768443149485,2.904097993442946e-08
482,19077,13171.0,4.593051220527379e-06,3.120022965792668e-05,2.3665280993827337e-09
483,10423,13173.0,1.95186317025072e-05,0.04968934306071297,0.24069048929122974
484,47546,13175.0,4.193813507767984e-06,0.049948740336616185,0.06255643755871397
485,29992,13177.0,9.682274342629038e-06,0.02921587480424585,38.361621934036386
486,61435,13179.0,1.9502385232008142e-06,0.0003447000390929267,4.810145172502927e-07
487,7921,13181.0,8.14989479161796e-06,0.00011432692370576258,1.862597831541611e-08
488,19559,13183.0,3.91354442086588e-06,4.2159020306749284e-05,2.2958293421514292e-09
489,117406,13185.0,1.8603612864494429e-06,0.03815036771943263,0.3278234605307903
490,33610,13187.0,2.2889065873023125e-06,2.5464700570868026e-05,1.1398130223420802e-09
491,21312,13189.0,1.4813003660299865e-05,0.04830825280492172,0.8789832635989618
492,14378,13191.0,1.0567862827629593e-05,4.305391240849721e-05,5.606383228148243e-09
493,12947,13193.0,1.9943709360815156e-05,0.008311886558707682,0.02529828032827684
494,29880,13195.0,8.348381807596388e-06,0.04585467492581807,0.3722559607476621
496,21167,13199.0,1.0136166699907873e-05,5.3365169541394475e-05,1.3367793350394716e-07
497,5718,13201.0,8.589276950921549e-06,0.00010556536329477118,1.1483855695386669e-08
498,21863,13205.0,1.947849917026698e-05,0.0499581641650719,58.024888335556454
499,27578,13207.0,9.181825964172387e-06,0.02313061793081707,0.20407520066521245
501,19276,13211.0,7.983305805163352e-06,0.0002494153448881764,6.157880564023531e-07
502,40096,13213.0,3.587739497455364e-06,1.2446298632978747e-05,5.533467184546969e-10
503,195769,13215.0,1.8558123382793783e-06,0.010221360688608827,2.1682498762708637
504,111744,13217.0,2.282014454512412e-06,0.02874402733170708,1.1921014691919758
505,40280,13219.0,2.635837181771472e-06,0.04737339839910465,0.1106872433051595
506,15259,13221.0,1.9595708596608095e-05,0.03997595838348091,0.9816560837444861
507,168667,13223.0,1.6959624979471304e-06,0.025446613891415754,0.5406749892989281
508,27546,13225.0,9.903950275928892e-06,0.025975433459336162,0.8522910286472145
509,32591,13227.0,7.766882012998125e-06,0.049921219381306475,0.8493960629375452
510,19465,13229.0,1.4470701186579677e-05,0.04570087662037513,0.44090205604762095
511,18962,13231.0,1.8846622302372013e-05,0.022307931097787337,0.040718043840378366
512,42613,13233.0,2.5734402944550876e-06,0.00013197898294141364,2.597330562036033e-07
513,11137,13235.0,1.948395443183295e-05,0.0492200748704686,0.06934631998917795
514,22119,13237.0,1.9857235721753823e-05,0.023593271980946094,0.038653292013850885
516,17137,13241.0,5.6953120818205695e-09,0.008197447037286218,1.8715125649794978e-05
517,6778,13243.0,1.990859338810937e-05,0.04652280452168309,31.909985392834063
518,202518,13245.0,1.5982321496069388e-06,0.024836173843514886,2.560948619220671
519,90896,13247.0,9.176065529533834e-06,0.00010727632705755108,1.533048869675965
520,5257,13249.0,1.939112328566696e-05,0.04951879066339143,0.6001582755173467
521,13966,13251.0,1.9394985633157242e-05,0.04999078764179091,0.10308689668405398
522,8090,13253.0,1.9779688400109718e-05,0.04911406757725542,0.5039600809671064
523,66703,13255.0,5.462937806632799e-06,0.014868481027939034,3.673695906575998
524,25925,13257.0,1.427307586921964e-05,0.0043597128622330505,0.02742656553446512
525,6621,13259.0,1.0061454605055695e-05,0.00010625541786325743,7.348929167762619e-09
526,29524,13261.0,1.2047705268660743e-05,0.04269506877316827,14.944504631149144
527,6195,13263.0,1.9191909785667507e-05,0.04909856738184172,0.5469785681836256
529,25286,13267.0,4.431808760212781e-06,6.210059481272234e-05,1.4362447557659556e-08
530,8020,13269.0,1.9893026758598766e-05,0.048818209803397225,1.8211153779050067
531,15860,13271.0,1.7783103517880603e-05,1.6013534132969243e-05,1.2075906572782125e-08
532,8531,13273.0,1.9811030887535463e-05,0.049915351992048246,60.972798717885844
533,44451,13275.0,9.441119678402337e-06,0.04119554328467549,6.733669160916561
534,40644,13277.0,1.8565358919905955e-05,0.00016914370076213936,0.19120502700362552
535,26830,13279.0,1.435188922831189e-05,0.01646294553160108,0.3916256659547097
538,69922,13285.0,4.308147537323514e-06,0.01411465096423451,1.663876628963842
539,7985,13287.0,1.9934032273225717e-05,0.04988489268748994,0.6827013187463942
540,8120,13289.0,1.4586286583320614e-05,3.091290835394167e-06,4.183826479465478e-11
541,24511,13291.0,1.715784883236347e-05,0.025720567019778203,0.2867447377517621
542,26320,13293.0,1.5757118590974343e-05,0.04809677309531932,1.5305131613762775
543,69761,13295.0,1.3218039433384038e-05,1.225097491924787e-07,1.4145520737859633e-07
544,94593,13297.0,4.090313697041206e-06,0.017345109717205154,1.4940654311136399
545,35734,13299.0,1.0557902419457151e-05,0.03827336135332214,4.803837508623933
546,5254,13301.0,1.0704859120374816e-05,5.1297365223509916e-05,1.614726176319801e-09
547,20374,13303.0,1.8279867594496194e-05,0.003092357846702129,0.026358765277019185
549,2607,13307.0,1.0625459017337571e-05,0.00010167873588032283,4.005706046160697e-09
550,7855,13309.0,9.869051742070205e-07,0.00018697030886699606,1.2522414607997559e-08
551,30798,13311.0,1.098525097089442e-06,2.886758999076644e-05,5.067623861596632e-10
552,104628,13313.0,2.4876317754499874e-06,0.039583416424019344,1.1340634928920401
553,8635,13315.0,1.9165116830898533e-05,0.04825668597807836,1.5603101183471861
554,9777,13317.0,9.987880649134456e-06,3.5243403917070704e-05,2.451045308786175e-09
555,8954,13319.0,1.9210604742577206e-05,0.04995552496555196,0.5296563803487373
556,20247,13321.0,1.6079215593696266e-05,0.02738242159689922,2.6032915229804026
558,201513,15001.0,3.534613603405916e-08,0.022589945786142058,0.00026790563264691774
559,974563,15003.0,1.4401732777339295e-05,1.9329637217249673e-05,108.49541657288087
561,72293,15007.0,1.4267476206836324e-08,0.02049212062645845,0.00021270303220746324
562,167417,15009.0,1.5561540989275e-06,0.028063444879149538,0.5333564821232154
564,481587,16001.0,6.127572605305067e-07,0.022148628183873257,5.388480149369937
565,4294,16003.0,7.144244227348707e-06,6.330115103313216e-05,1.6118524605800744e-09
566,87808,16005.0,1.394448043266483e-07,0.0013302764105950077,8.055049089476611e-07
569,46811,16011.0,5.0400437045607385e-06,4.4394097278785405e-06,5.38175201623962e-09
570,23021,16013.0,1.0634234938554925e-05,0.049854881773914506,3.2894636712325527
572,45739,16017.0,3.6250546065780315e-06,0.0003707963107373452,5.425456968803326e-07
573,119062,16019.0,1.1871309530062587e-06,0.0006713897118362372,1.5286025784957359e-06
576,1106,16025.0,1.3797429249751565e-05,1.8618536982498157e-05,1.1529798284795026e-10
577,229849,16027.0,9.463075298747876e-06,3.477576506219493e-05,0.49262672195605123
579,24030,16031.0,1.0519546614697062e-05,0.049976387290389085,0.3595134681256989
582,4315,16037.0,8.494532285957898e-06,5.056467060454706e-05,1.5396061990229786e-09
583,27511,16039.0,1.177230811071383e-05,0.01288885031319789,0.028970698242395888
585,13099,16043.0,5.379203852598414e-06,0.00026697825473054326,8.200248381052711e-08
586,18112,16045.0,9.937974552949933e-06,2.1901932579823646e-05,4.5854820459023276e-09
587,15179,16047.0,8.658941931634398e-06,7.017048278587512e-06,7.519962127381528e-11
588,16667,16049.0,8.121562768049086e-06,0.00014812658210679175,1.0061550661362247e-07
589,29871,16051.0,5.940680916894614e-06,7.50099314139191e-05,7.453904835741755e-08
590,24412,16053.0,1.570675681426203e-05,0.045687616384592775,0.9875828268120792
591,165697,16055.0,2.448992679178991e-07,0.0019601387476883697,3.3470909618263758e-06
592,40108,16057.0,5.211904831354402e-08,0.02021679076154737,0.00010967857629320824
595,5366,16063.0,9.051243332125318e-06,8.514888492792971e-05,4.62778449108724e-09
596,39907,16065.0,6.678516332704748e-08,0.0006496365786779201,2.055263815996533e-07
597,21039,16067.0,1.1777947619946375e-05,0.0001026219818975535,2.3018736620594688e-07
598,40408,16069.0,9.912686530913249e-06,0.04982002967665308,9.157458696947865
600,11823,16073.0,1.1368556945832106e-05,6.686981749966237e-05,1.1360210871902097e-08
601,23951,16075.0,1.076096911088792e-05,0.04990564681433582,0.15625911560980957
604,12142,16081.0,8.192427065650051e-06,2.409657573648749e-05,3.1307472562147553e-09
605,86878,16083.0,3.6727635781478153e-06,0.031057123356663247,1.485784307690083
606,11392,16085.0,8.740072213207693e-06,5.17802462191852e-05,7.347445772564452e-09
609,65435,17001.0,8.650875671263128e-07,1.8247590694936422e-05,4.0036223771942676e-10
611,16426,17005.0,1.973184080013412e-05,0.03157290758423533,0.03975042224545409
614,32628,17011.0,8.93558210502886e-07,0.00023042853139057518,2.6968580042127845e-08
616,14305,17015.0,1.9329271318299466e-05,0.049146839721389224,0.5451816258378005
618,209689,17019.0,7.975164735101127e-06,2.8487767009047205e-05,0.33446247327872225
619,32304,17021.0,9.300990295055776e-06,0.04561272301081837,3.4429350427269334
620,15441,17023.0,9.454477791633695e-06,3.3326015011769794e-06,3.0043184587725425e-11
622,37562,17027.0,1.401093206301837e-07,0.01617928722350053,0.00013966974366344992
624,5150233,17031.0,1.1203587544958779e-05,2.9977589721189024e-05,47231.93040500325
625,18667,17033.0,1.0924609830311644e-05,6.0773837019093e-05,3.143630456933973e-08
626,10766,17035.0,1.2036667992444868e-05,3.522040647570279e-05,1.8818767121454727e-08
627,104897,17037.0,2.5138296761623957e-06,0.022017340874904943,0.17074632321105684
629,19465,17041.0,9.216658246514665e-06,6.338210784169462e-05,5.603030284285697e-08
630,922921,17043.0,4.401154680609508e-07,0.01836693199554642,471.7891949407165
634,21336,17051.0,1.3646599669745861e-05,0.046989944771934425,0.18040328002215325
635,12961,17053.0,1.978206534892368e-05,0.04847177737694694,0.4287090752063527
636,38469,17055.0,2.273220525781501e-06,0.00018342547427140088,4.920592979441252e-08
640,51054,17063.0,1.5109354387345377e-06,3.718485858028586e-05,1.955616481032711e-09
645,48913,17073.0,2.5296503141072815e-06,0.00010093200978665562,2.7616724610700054e-08
646,27114,17075.0,1.4228891704699608e-06,5.153978014371674e-05,1.554114239114241e-09
647,56750,17077.0,5.100020038911694e-06,0.031262064682756927,0.5860844682946178
651,21235,17085.0,1.081501063514037e-05,1.2668792185449584e-05,2.030395592755468e-08
653,532403,17089.0,5.939034996162718e-07,0.020070807297116786,70.7196840027077
654,109862,17091.0,3.1542993304152083e-06,0.03183320537925757,13.35996126871724
655,128990,17093.0,1.931546261190357e-06,0.04686470223392883,1.1153929194009427
656,49699,17095.0,8.621910579317475e-06,7.70382778911699e-05,1.5198093516523346e-05
657,696535,17097.0,4.852518840905705e-07,0.025382978974800956,257.4574412924693
658,108669,17099.0,1.9479236153528056e-06,0.04496447021660141,0.4759305423813102
661,35648,17105.0,5.787648067131749e-06,0.011489795625608833,0.02556101169026722
662,28618,17107.0,9.871617245303813e-06,1.6802981974858855e-05,6.68292264837961e-09
664,307774,17111.0,8.306774845534162e-07,0.04174222519370351,3.6164297883037797
665,171517,17113.0,1.6954579760881305e-06,0.027772447613317305,1.5762971649328148
666,104009,17115.0,4.311590398545963e-06,0.03612316139468257,1.3840528453789247
668,262966,17119.0,1.2570996343269271e-06,0.016773636922619295,0.3134207273146185
669,37205,17121.0,2.5864533963954183e-07,0.0002457335930727417,1.9927332658991084e-08
670,11438,17123.0,8.499678412212083e-06,2.1367778597430886e-05,8.929283754566492e-10
672,13772,17127.0,1.347514376633624e-05,1.404194148971194e-05,7.47951283913469e-10
673,12196,17129.0,8.652397179360918e-06,2.989115297281908e-05,1.332533728545893e-09
675,34637,17133.0,9.653724493125464e-06,0.04958313870729167,0.47616367908651774
676,28414,17135.0,3.060687703052644e-06,0.04856381282563638,0.12395478238739818
677,33658,17137.0,7.972460202613274e-06,0.046479881402971004,0.43114465393158014
679,50643,17141.0,6.9332651135819965e-06,0.04440064992901495,0.22941227461342495
680,179179,17143.0,1.4804040773860968e-06,0.013366722736471085,0.1939507200996758
687,31782,17157.0,1.4553447797536796e-05,0.006855336786997526,0.03234556121568278
689,141879,17161.0,2.2626570321681533e-06,0.033953323618260006,1.27882383220034
690,259686,17163.0,1.1349001318784338e-06,0.03937086294428592,4.155844740807484
691,23491,17165.0,1.1702976791810662e-07,0.0003637110740575822,4.016655340854446e-08
692,194672,17167.0,1.241518548298346e-06,0.04030559859053989,1.1766623633852218
697,44498,17177.0,9.09879545881127e-06,4.643573924351108e-06,1.249619174574981e-06
698,131803,17179.0,2.6564306205642885e-06,0.03986523527689155,1.0473317165565872
700,75758,17183.0,7.101228798685441e-07,0.0008501543917045218,3.6035605787382266e-07
703,13887,17189.0,9.202802851982725e-06,5.3453881071946485e-05,2.5766609819532014e-08
706,55175,17195.0,4.543110610688869e-06,0.0278603745173136,0.2900921323984789
707,690743,17197.0,5.832781262298691e-07,0.021130586762588402,782.0712285494452
708,66597,17199.0,2.0448409686687493e-08,0.02790655589291621,0.00036212774560149847
709,282572,17201.0,1.0580654528217504e-06,0.026057079954504646,3.574712617875348
710,38459,17203.0,3.713003782748491e-06,6.065049452937121e-05,9.20366392912722e-08
712,35777,18001.0,5.116301702503864e-06,0.025200423853350726,0.04277907521650248
713,379299,18003.0,1.0235596253250711e-06,0.019982613619050592,21.51003937639978
714,83779,18005.0,3.824303302694262e-06,0.012886354608132936,2.213754319331523
717,67843,18011.0,5.854899018595305e-06,0.0007446309090187262,0.35123656556329297
718,15092,18013.0,1.6190159007093526e-05,0.0497019547237427,0.15033861142651986
719,20257,18015.0,1.402406602329955e-05,0.04058140140576723,0.05102589225490745
720,37689,18017.0,8.93003829952218e-06,0.04978031706989437,0.22332943282141854
721,118302,18019.0,3.175301403213134e-06,0.011367708449178704,11.833828328269723
722,26225,18021.0,6.288192361502312e-06,3.5229184203094954e-05,5.790831155069558e-09
